QueryNumber Q0 Docno Rank Score TeamName Path
2009011 0 19296858 466 2.999416273480079 DYHA \article[1]
2009011 0 60379 467 2.9976379373568824 DYHA \article[1]
2009011 0 2428066 468 2.9976379373568824 DYHA \article[1]
2009011 0 290356 469 2.9915398223633303 DYHA \article[1]
2009011 0 15933426 470 2.989274382234576 DYHA \article[1]
2009011 0 15460388 471 2.9886676906928775 DYHA \article[1]
2009011 0 4220307 472 2.98775404555091 DYHA \article[1]
2009011 0 5971000 473 2.986879931420959 DYHA \article[1]
2009011 0 71058 474 2.986707145228083 DYHA \article[1]
2009011 0 5147962 475 2.986707145228083 DYHA \article[1]
2009011 0 13182944 476 2.986707145228083 DYHA \article[1]
2009011 0 17804605 477 2.986707145228083 DYHA \article[1]
2009011 0 6501351 478 2.9841297785383887 DYHA \article[1]
2009011 0 411233 479 2.9841297785383882 DYHA \article[1]
2009011 0 1999119 480 2.9841297785383882 DYHA \article[1]
2009011 0 2335393 481 2.9841297785383882 DYHA \article[1]
2009011 0 15251195 482 2.9833490221769132 DYHA \article[1]
2009011 0 11903227 483 2.973966483301669 DYHA \article[1]
2009011 0 1393169 484 2.9595374129047487 DYHA \article[1]
2009011 0 48230 485 2.952135035020805 DYHA \article[1]
2009011 0 875141 486 2.9508205894694504 DYHA \article[1]
2009011 0 1731861 487 2.9508205894694504 DYHA \article[1]
2009011 0 6180485 488 2.9444042126280485 DYHA \article[1]
2009011 0 14059588 489 2.9444042126280485 DYHA \article[1]
2009011 0 521327 490 2.944404212628048 DYHA \article[1]
2009011 0 1184035 491 2.944404212628048 DYHA \article[1]
2009011 0 4214249 492 2.944404212628048 DYHA \article[1]
2009011 0 212396 493 2.9428657641573155 DYHA \article[1]
2009011 0 354034 494 2.9428657641573155 DYHA \article[1]
2009011 0 472271 495 2.9428657641573155 DYHA \article[1]
2009011 0 5810617 496 2.9428657641573155 DYHA \article[1]
2009011 0 12077299 497 2.9428657641573155 DYHA \article[1]
2009011 0 17255199 498 2.9428657641573155 DYHA \article[1]
2009011 0 2449323 499 2.9301899910720124 DYHA \article[1]
2009011 0 661096 500 2.9291835197281286 DYHA \article[1]
2009011 0 699399 501 2.9284946187573873 DYHA \article[1]
2009011 0 4441948 502 2.9275792692156255 DYHA \article[1]
2009011 0 12523440 503 2.9275792692156255 DYHA \article[1]
2009011 0 26035 504 2.927579269215625 DYHA \article[1]
2009011 0 50878 505 2.927579269215625 DYHA \article[1]
2009011 0 3215084 506 2.927579269215625 DYHA \article[1]
2009011 0 6995590 507 2.927579269215625 DYHA \article[1]
2009011 0 5347581 508 2.9186845046550047 DYHA \article[1]
2009011 0 14804879 509 2.9186845046550047 DYHA \article[1]
2009011 0 12322101 510 2.9184401766265298 DYHA \article[1]
2009011 0 212514 511 2.9133132982665173 DYHA \article[1]
2009011 0 2850474 512 2.9133132982665173 DYHA \article[1]
2009011 0 10118518 513 2.9133132982665173 DYHA \article[1]
2009011 0 12362106 514 2.9123585763157056 DYHA \article[1]
2009011 0 6818190 515 2.911724638540753 DYHA \article[1]
2009011 0 13779261 516 2.911724638540753 DYHA \article[1]
2009011 0 177267 517 2.91018619007002 DYHA \article[1]
2009011 0 894218 518 2.91018619007002 DYHA \article[1]
2009011 0 1347993 519 2.91018619007002 DYHA \article[1]
2009011 0 5315424 520 2.908387432241768 DYHA \article[1]
2009011 0 44190 521 2.905502649191539 DYHA \article[1]
2009011 0 1393154 522 2.905502649191539 DYHA \article[1]
2009011 0 6127585 523 2.905502649191539 DYHA \article[1]
2009011 0 17547806 524 2.9027980852121535 DYHA \article[1]
2009011 0 1995931 525 2.901448455111252 DYHA \article[1]
2009011 0 2579000 526 2.901448455111252 DYHA \article[1]
2009011 0 3058344 527 2.901448455111252 DYHA \article[1]
2009011 0 5948744 528 2.8974770618180234 DYHA \article[1]
2009011 0 57622 529 2.8958972748900518 DYHA \article[1]
2009011 0 5765165 530 2.8939958659722773 DYHA \article[1]
2009011 0 13547570 531 2.8939958659722773 DYHA \article[1]
2009011 0 2598681 532 2.891913842871145 DYHA \article[1]
2009011 0 14191780 533 2.887929310129878 DYHA \article[1]
2009011 0 11337053 534 2.883188146638055 DYHA \article[1]
2009011 0 78965 535 2.881608359710083 DYHA \article[1]
2009011 0 1625891 536 2.881608359710083 DYHA \article[1]
2009011 0 2060478 537 2.881608359710083 DYHA \article[1]
2009011 0 2371798 538 2.881608359710083 DYHA \article[1]
2009011 0 3620911 539 2.881608359710083 DYHA \article[1]
2009011 0 4635280 540 2.881608359710083 DYHA \article[1]
2009011 0 6751843 541 2.881608359710083 DYHA \article[1]
2009011 0 32512 542 2.880633724179222 DYHA \article[1]
2009011 0 13770627 543 2.880633724179222 DYHA \article[1]
2009011 0 7102636 544 2.872823075104244 DYHA \article[1]
2009011 0 4856850 545 2.8719990726304125 DYHA \article[1]
2009011 0 264746 546 2.868927841413806 DYHA \article[1]
2009011 0 255047 547 2.8583670394562573 DYHA \article[1]
2009011 0 301500 548 2.8583670394562573 DYHA \article[1]
2009011 0 785483 549 2.8583670394562573 DYHA \article[1]
2009011 0 1973917 550 2.8583670394562573 DYHA \article[1]
2009011 0 2026603 551 2.8583670394562573 DYHA \article[1]
2009011 0 2992030 552 2.8583670394562573 DYHA \article[1]
2009011 0 5220330 553 2.8583670394562573 DYHA \article[1]
2009011 0 6990016 554 2.8583670394562573 DYHA \article[1]
2009011 0 8451818 555 2.8583670394562573 DYHA \article[1]
2009011 0 12015965 556 2.8583670394562573 DYHA \article[1]
2009011 0 1906634 557 2.8575862830947822 DYHA \article[1]
2009011 0 2096019 558 2.8575862830947822 DYHA \article[1]
2009011 0 3384168 559 2.8567627889437537 DYHA \article[1]
2009011 0 7726007 560 2.8567627889437537 DYHA \article[1]
2009011 0 402072 561 2.8551741292179895 DYHA \article[1]
2009011 0 2938704 562 2.8551741292179895 DYHA \article[1]
2009011 0 14876259 563 2.8551741292179895 DYHA \article[1]
2009011 0 6745 564 2.8536356807472565 DYHA \article[1]
2009011 0 325918 565 2.8536356807472565 DYHA \article[1]
2009011 0 516807 566 2.8536356807472565 DYHA \article[1]
2009011 0 752713 567 2.8536356807472565 DYHA \article[1]
2009011 0 1094251 568 2.8536356807472565 DYHA \article[1]
2009011 0 1841068 569 2.8536356807472565 DYHA \article[1]
2009011 0 3556206 570 2.8536356807472565 DYHA \article[1]
2009011 0 7120307 571 2.8536356807472565 DYHA \article[1]
2009011 0 8663124 572 2.8536356807472565 DYHA \article[1]
2009011 0 11589617 573 2.8536356807472565 DYHA \article[1]
2009011 0 16183551 574 2.8536356807472565 DYHA \article[1]
2009011 0 631411 575 2.8505142382756183 DYHA \article[1]
2009011 0 81761 576 2.8504965338250816 DYHA \article[1]
2009011 0 651806 577 2.843146346556338 DYHA \article[1]
2009011 0 1049852 578 2.843146346556338 DYHA \article[1]
2009011 0 904771 579 2.8425308030077634 DYHA \article[1]
2009011 0 522468 580 2.8424574455855964 DYHA \article[1]
2009011 0 542556 581 2.8393467655672877 DYHA \article[1]
2009011 0 1130380 582 2.8393467655672877 DYHA \article[1]
2009011 0 5268159 583 2.8393467655672877 DYHA \article[1]
2009011 0 9668851 584 2.8393467655672877 DYHA \article[1]
2009011 0 17149126 585 2.8393467655672877 DYHA \article[1]
2009011 0 18121173 586 2.8393467655672877 DYHA \article[1]
2009011 0 19202084 587 2.8393467655672877 DYHA \article[1]
2009011 0 11244891 588 2.8362904194321716 DYHA \article[1]
2009011 0 3426171 589 2.8337746738226173 DYHA \article[1]
2009011 0 2282039 590 2.8322735067200724 DYHA \article[1]
2009011 0 879168 591 2.825687465368962 DYHA \article[1]
2009011 0 661100 592 2.8153246889519874 DYHA \article[1]
2009011 0 2695080 593 2.8153246889519874 DYHA \article[1]
2009011 0 12835429 594 2.8153246889519874 DYHA \article[1]
2009011 0 307818 595 2.809982192167363 DYHA \article[1]
2009011 0 72701 596 2.798689421936997 DYHA \article[1]
2009011 0 1082607 597 2.798689421936997 DYHA \article[1]
2009011 0 6796537 598 2.798689421936997 DYHA \article[1]
2009011 0 10685468 599 2.798689421936997 DYHA \article[1]
2009011 0 12585876 600 2.798689421936997 DYHA \article[1]
2009011 0 15199983 601 2.798689421936997 DYHA \article[1]
2009011 0 353101 602 2.794873110386108 DYHA \article[1]
2009011 0 770608 603 2.7923782763000236 DYHA \article[1]
2009011 0 7722930 604 2.7923782763000236 DYHA \article[1]
2009011 0 9791036 605 2.7923782763000236 DYHA \article[1]
2009011 0 13122094 606 2.7923782763000236 DYHA \article[1]
2009011 0 2295738 607 2.791403640769163 DYHA \article[1]
2009011 0 538131 608 2.78915480969689 DYHA \article[1]
2009011 0 11412133 609 2.78915480969689 DYHA \article[1]
2009011 0 4207510 610 2.7875505591843863 DYHA \article[1]
2009011 0 6535529 611 2.7875505591843863 DYHA \article[1]
2009011 0 11644470 612 2.7859618994586217 DYHA \article[1]
2009011 0 2964756 613 2.7793073451864077 DYHA \article[1]
2009011 0 435252 614 2.7780893611200543 DYHA \article[1]
2009011 0 7075961 615 2.7780893611200543 DYHA \article[1]
2009011 0 14276672 616 2.7780893611200543 DYHA \article[1]
2009011 0 1124310 617 2.7717143227358925 DYHA \article[1]
2009011 0 6328383 618 2.7717143227358925 DYHA \article[1]
2009011 0 6498688 619 2.7717143227358925 DYHA \article[1]
2009011 0 7415220 620 2.7717143227358925 DYHA \article[1]
2009011 0 104444 621 2.7716409653137255 DYHA \article[1]
2009011 0 259635 622 2.7701345358079204 DYHA \article[1]
2009011 0 3244886 623 2.7701345358079204 DYHA \article[1]
2009011 0 6841207 624 2.7701345358079204 DYHA \article[1]
2009011 0 2040311 625 2.7691369560461983 DYHA \article[1]
2009011 0 5515384 626 2.7691369560461983 DYHA \article[1]
2009011 0 8031243 627 2.7691369560461983 DYHA \article[1]
2009011 0 884188 628 2.758973660809479 DYHA \article[1]
2009011 0 12782556 629 2.758973660809479 DYHA \article[1]
2009011 0 5997339 630 2.757435212338746 DYHA \article[1]
2009011 0 8052688 631 2.7548709850970905 DYHA \article[1]
2009011 0 9442663 632 2.7548709850970905 DYHA \article[1]
2009011 0 1553528 633 2.7539162631462784 DYHA \article[1]
2009011 0 6892056 634 2.7539162631462784 DYHA \article[1]
2009011 0 8928237 635 2.7470603360221126 DYHA \article[1]
2009011 0 2445442 636 2.7462363335482816 DYHA \article[1]
2009011 0 3336019 637 2.7462363335482816 DYHA \article[1]
2009011 0 5186863 638 2.7462363335482816 DYHA \article[1]
2009011 0 8876355 639 2.7462363335482816 DYHA \article[1]
2009011 0 13452240 640 2.7462363335482816 DYHA \article[1]
2009011 0 20735 641 2.74611245919262 DYHA \article[1]
2009011 0 23871 642 2.74611245919262 DYHA \article[1]
2009011 0 63684 643 2.74611245919262 DYHA \article[1]
2009011 0 394998 644 2.74611245919262 DYHA \article[1]
2009011 0 431003 645 2.74611245919262 DYHA \article[1]
2009011 0 1584445 646 2.74611245919262 DYHA \article[1]
2009011 0 2649519 647 2.74611245919262 DYHA \article[1]
2009011 0 16791421 648 2.74611245919262 DYHA \article[1]
2009011 0 16801519 649 2.74611245919262 DYHA \article[1]
2009011 0 17242013 650 2.74611245919262 DYHA \article[1]
2009011 0 10811383 651 2.7430061419418257 DYHA \article[1]
2009011 0 1984043 652 2.7374320174897635 DYHA \article[1]
2009011 0 1910981 653 2.7294113901358585 DYHA \article[1]
2009011 0 3375053 654 2.7294113901358585 DYHA \article[1]
2009011 0 6854659 655 2.7294113901358585 DYHA \article[1]
2009011 0 12675756 656 2.7294113901358585 DYHA \article[1]
2009011 0 14864062 657 2.7294113901358585 DYHA \article[1]
2009011 0 221182 658 2.729411390135858 DYHA \article[1]
2009011 0 255475 659 2.729411390135858 DYHA \article[1]
2009011 0 2151313 660 2.729411390135858 DYHA \article[1]
2009011 0 7309504 661 2.729411390135858 DYHA \article[1]
2009011 0 11319135 662 2.729411390135858 DYHA \article[1]
2009011 0 16116989 663 2.728717226761857 DYHA \article[1]
2009011 0 18949128 664 2.728717226761857 DYHA \article[1]
2009011 0 5049 665 2.7278729416651255 DYHA \article[1]
2009011 0 485011 666 2.7278729416651255 DYHA \article[1]
2009011 0 825613 667 2.7278729416651255 DYHA \article[1]
2009011 0 5778890 668 2.7278729416651255 DYHA \article[1]
2009011 0 6131660 669 2.7278729416651255 DYHA \article[1]
2009011 0 7451799 670 2.7278729416651255 DYHA \article[1]
2009011 0 12843166 671 2.7278729416651255 DYHA \article[1]
2009011 0 1325529 672 2.724751499193487 DYHA \article[1]
2009011 0 2610779 673 2.7183383294250185 DYHA \article[1]
2009011 0 565612 674 2.715197168579822 DYHA \article[1]
2009011 0 10252733 675 2.715197168579822 DYHA \article[1]
2009011 0 184342 676 2.713453676051027 DYHA \article[1]
2009011 0 302078 677 2.713453676051027 DYHA \article[1]
2009011 0 1280857 678 2.7125864467234346 DYHA \article[1]
2009011 0 1678483 679 2.7125864467234346 DYHA \article[1]
2009011 0 9857721 680 2.7119953667593926 DYHA \article[1]
2009011 0 10735842 681 2.7119953667593926 DYHA \article[1]
2009011 0 13876710 682 2.7073347701117725 DYHA \article[1]
2009011 0 5875875 683 2.6999247262868304 DYHA \article[1]
2009011 0 16220091 684 2.6983204757743273 DYHA \article[1]
2009011 0 2242680 685 2.6967318160485627 DYHA \article[1]
2009011 0 5589296 686 2.6967318160485627 DYHA \article[1]
2009011 0 12869428 687 2.6967318160485627 DYHA \article[1]
2009011 0 97574 688 2.690509826699349 DYHA \article[1]
2009011 0 10769466 689 2.690509826699349 DYHA \article[1]
2009011 0 12572815 690 2.682410881903666 DYHA \article[1]
2009011 0 465713 691 2.6809044523978613 DYHA \article[1]
2009011 0 1033534 692 2.6809044523978613 DYHA \article[1]
2009011 0 2315207 693 2.6809044523978613 DYHA \article[1]
2009011 0 2370703 694 2.6809044523978613 DYHA \article[1]
2009011 0 24872 695 2.6769210203789546 DYHA \article[1]
2009011 0 308442 696 2.6769210203789546 DYHA \article[1]
2009011 0 5928599 697 2.6769210203789546 DYHA \article[1]
2009011 0 1106055 698 2.6729364876376875 DYHA \article[1]
2009011 0 581401 699 2.668433206675263 DYHA \article[1]
2009011 0 1008941 700 2.6666155372178926 DYHA \article[1]
2009011 0 1323169 701 2.6666155372178926 DYHA \article[1]
2009011 0 4622751 702 2.6666155372178926 DYHA \article[1]
2009011 0 10133976 703 2.6666155372178926 DYHA \article[1]
2009011 0 13112554 704 2.6666155372178926 DYHA \article[1]
2009011 0 16944795 705 2.6666155372178926 DYHA \article[1]
2009011 0 171156 706 2.6601991603764903 DYHA \article[1]
2009011 0 1149647 707 2.6601991603764903 DYHA \article[1]
2009011 0 1682172 708 2.6601991603764903 DYHA \article[1]
2009011 0 6078553 709 2.6601991603764903 DYHA \article[1]
2009011 0 7824957 710 2.6601991603764903 DYHA \article[1]
2009011 0 10685390 711 2.6601991603764903 DYHA \article[1]
2009011 0 1149580 712 2.657006250138222 DYHA \article[1]
2009011 0 7438616 713 2.657006250138222 DYHA \article[1]
2009011 0 7734197 714 2.657006250138222 DYHA \article[1]
2009011 0 12357 715 2.656882375782561 DYHA \article[1]
2009011 0 39845 716 2.656882375782561 DYHA \article[1]
2009011 0 209199 717 2.656882375782561 DYHA \article[1]
2009011 0 242657 718 2.656882375782561 DYHA \article[1]
2009011 0 2036564 719 2.656882375782561 DYHA \article[1]
2009011 0 3503689 720 2.656882375782561 DYHA \article[1]
2009011 0 4116840 721 2.656882375782561 DYHA \article[1]
2009011 0 4556555 722 2.656882375782561 DYHA \article[1]
2009011 0 6196199 723 2.656882375782561 DYHA \article[1]
2009011 0 6966889 724 2.656882375782561 DYHA \article[1]
2009011 0 10869212 725 2.656882375782561 DYHA \article[1]
2009011 0 14893401 726 2.656882375782561 DYHA \article[1]
2009011 0 15453933 727 2.656882375782561 DYHA \article[1]
2009011 0 16182083 728 2.656882375782561 DYHA \article[1]
2009011 0 16256658 729 2.656882375782561 DYHA \article[1]
2009011 0 17869413 730 2.656882375782561 DYHA \article[1]
2009011 0 681218 731 2.653935018921616 DYHA \article[1]
2009011 0 965323 732 2.647912129118556 DYHA \article[1]
2009011 0 534614 733 2.6433742169640673 DYHA \article[1]
2009011 0 1665223 734 2.6433742169640673 DYHA \article[1]
2009011 0 1954027 735 2.6433742169640673 DYHA \article[1]
2009011 0 2338605 736 2.6433742169640673 DYHA \article[1]
2009011 0 9775388 737 2.6433742169640673 DYHA \article[1]
2009011 0 10929692 738 2.6433742169640673 DYHA \article[1]
2009011 0 15152249 739 2.6433742169640673 DYHA \article[1]
2009011 0 6198 740 2.643374216964067 DYHA \article[1]
2009011 0 438677 741 2.643374216964067 DYHA \article[1]
2009011 0 651289 742 2.643374216964067 DYHA \article[1]
2009011 0 1421315 743 2.643374216964067 DYHA \article[1]
2009011 0 1624646 744 2.643374216964067 DYHA \article[1]
2009011 0 2508789 745 2.643374216964067 DYHA \article[1]
2009011 0 4032789 746 2.643374216964067 DYHA \article[1]
2009011 0 7315172 747 2.643374216964067 DYHA \article[1]
2009011 0 15353074 748 2.643374216964067 DYHA \article[1]
2009011 0 19713615 749 2.643374216964067 DYHA \article[1]
2009011 0 19722010 750 2.643374216964067 DYHA \article[1]
2009011 0 868593 751 2.6425934606025923 DYHA \article[1]
2009011 0 1854492 752 2.6425934606025923 DYHA \article[1]
2009011 0 2941671 753 2.62910824601496 DYHA \article[1]
2009011 0 391568 754 2.629108246014959 DYHA \article[1]
2009011 0 3385681 755 2.629108246014959 DYHA \article[1]
2009011 0 3902072 756 2.6281535240641474 DYHA \article[1]
2009011 0 7110775 757 2.6281535240641474 DYHA \article[1]
2009011 0 16392407 758 2.627464623093406 DYHA \article[1]
2009011 0 47630 759 2.6243539430750977 DYHA \article[1]
2009011 0 1709648 760 2.6243539430750977 DYHA \article[1]
2009011 0 2823858 761 2.6243539430750977 DYHA \article[1]
2009011 0 7869886 762 2.6243539430750977 DYHA \article[1]
2009011 0 4162662 763 2.621297596939981 DYHA \article[1]
2009011 0 1792494 764 2.618781851330427 DYHA \article[1]
2009011 0 19090706 765 2.618781851330427 DYHA \article[1]
2009011 0 1828743 766 2.617280684227882 DYHA \article[1]
2009011 0 806283 767 2.610694642876772 DYHA \article[1]
2009011 0 16068505 768 2.610694642876772 DYHA \article[1]
2009011 0 16219394 769 2.6090903923642683 DYHA \article[1]
2009011 0 11539259 770 2.602120007365816 DYHA \article[1]
2009011 0 2742409 771 2.601936116972301 DYHA \article[1]
2009011 0 3642560 772 2.601936116972301 DYHA \article[1]
2009011 0 219072 773 2.592965870308296 DYHA \article[1]
2009011 0 13028357 774 2.592965870308296 DYHA \article[1]
2009011 0 14858535 775 2.592965870308296 DYHA \article[1]
2009011 0 15590644 776 2.592965870308296 DYHA \article[1]
2009011 0 11832700 777 2.587690936968896 DYHA \article[1]
2009011 0 5287329 778 2.5876909369688956 DYHA \article[1]
2009011 0 445247 779 2.5741619872046995 DYHA \article[1]
2009011 0 7569885 780 2.5741619872046995 DYHA \article[1]
2009011 0 14501434 781 2.5741619872046995 DYHA \article[1]
2009011 0 1780355 782 2.572557736692196 DYHA \article[1]
2009011 0 2940678 783 2.572557736692196 DYHA \article[1]
2009011 0 4139224 784 2.572557736692196 DYHA \article[1]
2009011 0 5759893 785 2.572557736692196 DYHA \article[1]
2009011 0 3006095 786 2.5709690769664313 DYHA \article[1]
2009011 0 7855534 787 2.5709690769664313 DYHA \article[1]
2009011 0 896467 788 2.5694306284956987 DYHA \article[1]
2009011 0 3209485 789 2.5694306284956987 DYHA \article[1]
2009011 0 3932775 790 2.5694306284956987 DYHA \article[1]
2009011 0 5137318 791 2.5694306284956987 DYHA \article[1]
2009011 0 77738 792 2.561619979420721 DYHA \article[1]
2009011 0 8345406 793 2.5592887372501956 DYHA \article[1]
2009011 0 8960026 794 2.5592887372501956 DYHA \article[1]
2009011 0 69676 795 2.556721500243702 DYHA \article[1]
2009011 0 1420420 796 2.556721500243702 DYHA \article[1]
2009011 0 3589898 797 2.556721500243702 DYHA \article[1]
2009011 0 6241873 798 2.556721500243702 DYHA \article[1]
2009011 0 7519485 799 2.556721500243702 DYHA \article[1]
2009011 0 11079874 800 2.556721500243702 DYHA \article[1]
2009011 0 18423039 801 2.556721500243702 DYHA \article[1]
2009011 0 65465 802 2.556648142821535 DYHA \article[1]
2009011 0 228190 803 2.55514171331573 DYHA \article[1]
2009011 0 714128 804 2.55514171331573 DYHA \article[1]
2009011 0 1642207 805 2.55514171331573 DYHA \article[1]
2009011 0 1686067 806 2.55514171331573 DYHA \article[1]
2009011 0 78343 807 2.5541441335540083 DYHA \article[1]
2009011 0 312880 808 2.5541441335540083 DYHA \article[1]
2009011 0 437363 809 2.5541441335540083 DYHA \article[1]
2009011 0 3005034 810 2.5541441335540083 DYHA \article[1]
2009011 0 8772150 811 2.5541441335540083 DYHA \article[1]
2009011 0 9925230 812 2.5541441335540083 DYHA \article[1]
2009011 0 12381469 813 2.5541441335540083 DYHA \article[1]
2009011 0 18725565 814 2.5541441335540083 DYHA \article[1]
2009011 0 7205933 815 2.542442389846556 DYHA \article[1]
2009011 0 15324793 816 2.542442389846556 DYHA \article[1]
2009011 0 8556500 817 2.5398781626049005 DYHA \article[1]
2009011 0 18306501 818 2.5398781626049005 DYHA \article[1]
2009011 0 1705096 819 2.532744678158636 DYHA \article[1]
2009011 0 11144533 820 2.532744678158636 DYHA \article[1]
2009011 0 9223 821 2.532067513529922 DYHA \article[1]
2009011 0 320033 822 2.532067513529922 DYHA \article[1]
2009011 0 403396 823 2.532067513529922 DYHA \article[1]
2009011 0 3183394 824 2.532067513529922 DYHA \article[1]
2009011 0 3469437 825 2.532067513529922 DYHA \article[1]
2009011 0 4162622 826 2.532067513529922 DYHA \article[1]
2009011 0 6831203 827 2.532067513529922 DYHA \article[1]
2009011 0 15837161 828 2.532067513529922 DYHA \article[1]
2009011 0 285129 829 2.531243511056091 DYHA \article[1]
2009011 0 652987 830 2.531243511056091 DYHA \article[1]
2009011 0 12870604 831 2.531243511056091 DYHA \article[1]
2009011 0 3618206 832 2.5311404276461325 DYHA \article[1]
2009011 0 4435256 833 2.5311404276461325 DYHA \article[1]
2009011 0 16507 834 2.5311196367004296 DYHA \article[1]
2009011 0 322031 835 2.5311196367004296 DYHA \article[1]
2009011 0 840278 836 2.5311196367004296 DYHA \article[1]
2009011 0 1086393 837 2.5311196367004296 DYHA \article[1]
2009011 0 1342098 838 2.5311196367004296 DYHA \article[1]
2009011 0 1840947 839 2.5311196367004296 DYHA \article[1]
2009011 0 2323997 840 2.5311196367004296 DYHA \article[1]
2009011 0 2707586 841 2.5311196367004296 DYHA \article[1]
2009011 0 4450559 842 2.5311196367004296 DYHA \article[1]
2009011 0 6231054 843 2.5311196367004296 DYHA \article[1]
2009011 0 15449291 844 2.5311196367004296 DYHA \article[1]
2009011 0 17377235 845 2.5311196367004296 DYHA \article[1]
2009011 0 6581387 846 2.514418567643668 DYHA \article[1]
2009011 0 7146035 847 2.514418567643668 DYHA \article[1]
2009011 0 9518556 848 2.514418567643668 DYHA \article[1]
2009011 0 12201020 849 2.514418567643668 DYHA \article[1]
2009011 0 13203013 850 2.514418567643668 DYHA \article[1]
2009011 0 13419004 851 2.514418567643668 DYHA \article[1]
2009011 0 16460004 852 2.514418567643668 DYHA \article[1]
2009011 0 10911633 853 2.5128899239557576 DYHA \article[1]
2009011 0 312418 854 2.512880119172935 DYHA \article[1]
2009011 0 468732 855 2.512880119172935 DYHA \article[1]
2009011 0 1402960 856 2.512880119172935 DYHA \article[1]
2009011 0 1769944 857 2.512880119172935 DYHA \article[1]
2009011 0 1887274 858 2.512880119172935 DYHA \article[1]
2009011 0 2684473 859 2.512880119172935 DYHA \article[1]
2009011 0 2993517 860 2.512880119172935 DYHA \article[1]
2009011 0 3115141 861 2.512880119172935 DYHA \article[1]
2009011 0 4898649 862 2.512880119172935 DYHA \article[1]
2009011 0 4956432 863 2.512880119172935 DYHA \article[1]
2009011 0 5777981 864 2.512880119172935 DYHA \article[1]
2009011 0 8751422 865 2.512880119172935 DYHA \article[1]
2009011 0 9342963 866 2.512880119172935 DYHA \article[1]
2009011 0 9930959 867 2.512880119172935 DYHA \article[1]
2009011 0 10135033 868 2.512880119172935 DYHA \article[1]
2009011 0 12459580 869 2.512880119172935 DYHA \article[1]
2009011 0 207747 870 2.509758676701297 DYHA \article[1]
2009011 0 12349678 871 2.5033455069328285 DYHA \article[1]
2009011 0 17133971 872 2.503345506932828 DYHA \article[1]
2009011 0 19429105 873 2.503345506932828 DYHA \article[1]
2009011 0 5453001 874 2.492341947619582 DYHA \article[1]
2009011 0 7840840 875 2.492341947619582 DYHA \article[1]
2009011 0 1024371 876 2.4849319037946405 DYHA \article[1]
2009011 0 1279805 877 2.4849319037946405 DYHA \article[1]
2009011 0 1716947 878 2.4849319037946405 DYHA \article[1]
2009011 0 1998179 879 2.4849319037946405 DYHA \article[1]
2009011 0 2899985 880 2.4849319037946405 DYHA \article[1]
2009011 0 5076967 881 2.4849319037946405 DYHA \article[1]
2009011 0 6028565 882 2.4849319037946405 DYHA \article[1]
2009011 0 1673318 883 2.483327653282137 DYHA \article[1]
2009011 0 1897067 884 2.4802005450856397 DYHA \article[1]
2009011 0 780 885 2.465911629905671 DYHA \article[1]
2009011 0 67157 886 2.465911629905671 DYHA \article[1]
2009011 0 493521 887 2.465911629905671 DYHA \article[1]
2009011 0 610849 888 2.465911629905671 DYHA \article[1]
2009011 0 682549 889 2.465911629905671 DYHA \article[1]
2009011 0 1088890 890 2.465911629905671 DYHA \article[1]
2009011 0 1120742 891 2.465911629905671 DYHA \article[1]
2009011 0 1404496 892 2.465911629905671 DYHA \article[1]
2009011 0 1763613 893 2.465911629905671 DYHA \article[1]
2009011 0 2646405 894 2.465911629905671 DYHA \article[1]
2009011 0 4466735 895 2.465911629905671 DYHA \article[1]
2009011 0 5105592 896 2.465911629905671 DYHA \article[1]
2009011 0 5502429 897 2.465911629905671 DYHA \article[1]
2009011 0 5743713 898 2.465911629905671 DYHA \article[1]
2009011 0 7119000 899 2.465911629905671 DYHA \article[1]
2009011 0 7174885 900 2.465911629905671 DYHA \article[1]
2009011 0 8872503 901 2.465911629905671 DYHA \article[1]
2009011 0 10588771 902 2.465911629905671 DYHA \article[1]
2009011 0 12173610 903 2.465911629905671 DYHA \article[1]
2009011 0 17158538 904 2.465911629905671 DYHA \article[1]
2009011 0 19172750 905 2.465911629905671 DYHA \article[1]
2009011 0 1815152 906 2.4619281978867646 DYHA \article[1]
2009011 0 59429 907 2.4579436651454976 DYHA \article[1]
2009011 0 3136553 908 2.4579436651454976 DYHA \article[1]
2009011 0 8715497 909 2.4579436651454976 DYHA \article[1]
2009011 0 10022607 910 2.4579436651454976 DYHA \article[1]
2009011 0 1423961 911 2.451622714725702 DYHA \article[1]
2009011 0 2492886 912 2.451622714725702 DYHA \article[1]
2009011 0 5983893 913 2.451622714725702 DYHA \article[1]
2009011 0 7327996 914 2.451622714725702 DYHA \article[1]
2009011 0 8837431 915 2.451622714725702 DYHA \article[1]
2009011 0 9226507 916 2.451622714725702 DYHA \article[1]
2009011 0 15677141 917 2.451622714725702 DYHA \article[1]
2009011 0 16193623 918 2.451622714725702 DYHA \article[1]
2009011 0 386540 919 2.4452063378843003 DYHA \article[1]
2009011 0 1185889 920 2.4452063378843003 DYHA \article[1]
2009011 0 2539375 921 2.4452063378843003 DYHA \article[1]
2009011 0 2632136 922 2.4452063378843003 DYHA \article[1]
2009011 0 3471959 923 2.4452063378843003 DYHA \article[1]
2009011 0 9273331 924 2.4452063378843003 DYHA \article[1]
2009011 0 12361468 925 2.4452063378843003 DYHA \article[1]
2009011 0 6362702 926 2.4436678894135673 DYHA \article[1]
